Gene	A.1	A.2	A.3	B.1	B.2	B.3
Ruvbl1	87	130	152	132	216	184
Sec61a1	632	937	564	1478	1235	1506
Kbtbd12	1	1	0	0	0	1
Mgll	817	1430	1286	1246	1092	1727
Abtb1	33	34	57	46	43	74
Podxl2	3	7	3	1	4	4
Gm15612	0	1	2	0	0	0
Mcm2	63	55	37	117	154	119
Tpra1	136	201	224	133	106	218
4933427D06Rik	0	0	0	0	0	0
Gm1965	0	0	0	0	0	0
Gm839	0	0	0	0	0	0
Plxna1	317	427	322	442	307	629
Chchd6	95	99	141	96	93	128
Txnrd3	56	96	62	66	51	101
Vmn1r40	0	0	0	0	0	0
Vmn1r41	0	0	0	0	0	0
Vmn1r42	0	0	0	0	0	0
Vmn1r43	0	0	0	0	1	0
Vmn1r44	0	0	0	0	0	0
Vmn1r45	0	0	0	0	0	0
Vmn1r46	0	0	0	0	0	0
Vmn1r47	0	0	0	0	0	0
Vmn1r48	0	0	0	0	0	0
Vmn1r49	0	0	0	0	0	0
Vmn1r50	0	0	0	0	0	0
Vmn1r51	0	0	0	0	0	0
Vmn1r52	0	0	0	0	0	0
V1ra8	0	0	0	0	0	0
Vmn1r53	0	0	0	0	0	0
Vmn1r54	0	0	0	0	0	0
BC048671	0	0	0	0	0	0
Chst13	0	0	0	0	4	0
Uroc1	0	0	0	0	0	0
Zxdc	51	75	71	98	79	84
Ccdc37	39	60	114	57	12	67
Klf15	209	424	285	320	46	275
Aldh1l1	11	25	24	46	15	48
Slc41a3	49	63	61	82	60	93
Iqsec1	336	406	381	461	325	510
Nup210	133	222	111	176	105	206
Hdac11	77	83	54	108	22	68
Fbln2	22	35	25	43	69	19
Wnt7a	17	33	21	32	97	52
4930471M09Rik	0	0	0	0	0	0
1810044D09Rik	8	7	4	11	9	13
Chchd4	63	108	77	105	115	116
Tmem43	204	322	358	369	422	471
Xpc	141	223	184	141	153	235
Lsm3	176	162	163	195	301	211
Slc6a6	1332	1266	1460	1692	1940	2287
Grip2	2	3	4	1	0	4
Ccdc174	52	80	75	92	116	125
4930590J08Rik	0	0	0	0	0	0
Fgd5	156	271	211	260	185	337
Nr2c2	284	375	327	409	296	434
Mrps25	103	181	117	233	327	248
Zfyve20	86	100	103	139	105	162
Trh	0	0	0	0	0	0
Prickle2	639	942	934	700	645	927
Adamts9	26	78	38	108	91	106
9530026P05Rik	3	10	5	7	1	7
Magi1	116	164	158	124	98	187
Slc25a26	24	35	23	23	24	26
Lrig1	52	83	71	76	43	93
Mir1957	0	0	0	0	0	0
4930511E03Rik	0	0	0	1	0	0
Kbtbd8	11	16	5	6	19	11
AY512915	0	0	0	0	0	0
Suclg2	78	129	134	116	102	115
Fam19a1	14	27	23	14	3	19
1700123L14Rik	0	0	0	0	0	0
Fam19a4	0	1	0	0	0	0
Eogt	51	58	64	50	64	93
Tmf1	277	342	300	328	386	478
Uba3	90	197	112	201	226	251
Arl6ip5	28	41	20	62	35	66
Lmod3	3	5	1	1	0	1
Frmd4b	201	225	282	187	212	248
Mitf	99	93	95	164	222	203
Gm765	0	0	0	0	0	0
Foxp1	1949	2846	2714	2815	2329	3454
Eif4e3	223	290	414	297	410	437
Gpr27	0	0	0	0	0	0
Prok2	0	0	0	17	9	3
Rybp	126	176	151	119	143	170
1700049E22Rik	0	0	0	0	0	0
Shq1	23	15	23	44	40	41
Gxylt2	5	1	1	1	5	3
Ppp4r2	272	392	351	396	489	495
Pdzrn3	89	164	136	140	130	158
Gm9871	0	0	0	0	0	0
Cntn3	0	0	0	0	0	0
Chl1	4	9	4	30	92	19
Cntn6	2	1	1	1	0	4
Gm19757	0	1	3	0	0	0
Cntn4	5	0	1	0	0	2
Il5ra	2	4	1	1	8	0
Trnt1	42	70	85	89	97	108
Crbn	103	156	94	192	115	171
Lrrn1	0	0	0	0	2	1
Setmar	6	13	19	22	17	21
Sumf1	118	183	108	202	202	248
Itpr1	264	467	342	396	220	484
0610040F04Rik	0	1	0	2	0	0
Bhlhe40	208	183	386	250	542	405
Arl8b	221	377	350	401	489	491
Edem1	324	251	289	434	667	463
Grm7	1	1	0	0	0	0
1700054K19Rik	0	0	0	0	0	0
Lmcd1	59	116	66	124	96	142
5031434C07Rik	0	0	0	0	0	0
Ssu2	0	0	0	0	0	0
Cav3	9	15	5	12	13	13
Oxtr	0	0	0	0	1	0
Rad18	6	10	10	16	38	14
Srgap3	25	25	36	33	15	31
Thumpd3	38	77	60	98	100	88
Gt(ROSA)26Sor	109	128	192	158	176	195
Setd5	216	395	359	415	395	483
Lhfpl4	6	11	10	9	4	10
Mtmr14	83	81	81	133	80	140
Cpne9	0	0	0	0	0	2
Brpf1	84	125	114	153	224	185
Ogg1	24	24	48	51	49	49
Camk1	219	277	194	358	203	418
Tada3	51	104	88	85	99	105
Arpc4	202	304	332	351	588	415
Ttll3	39	64	89	58	21	54
Rpusd3	16	18	21	25	32	32
Cidec	42	49	21	141	20	53
Jagn1	92	141	120	150	172	216
Il17re	145	246	233	229	154	354
Il17rc	40	61	52	73	71	85
Creld1	34	85	47	76	69	74
Prrt3	0	0	0	0	0	0
Emc3	345	573	362	637	667	703
Fancd2	5	2	3	6	6	6
4931417G12Rik	0	0	4	0	0	0
Brk1	281	424	273	645	562	650
Vhl	107	161	190	145	193	208
Irak2	129	211	147	230	327	295
Tatdn2	126	197	174	369	547	358
Ghrl	2	8	6	6	0	4
Sec13	159	309	169	410	390	434
Atp2b2	22	41	60	29	0	25
Slc6a11	0	0	0	0	0	0
Slc6a1	0	0	0	0	0	2
Hrh1	3	1	0	3	2	4
Atg7	81	129	100	139	208	227
Vgll4	67	121	87	107	132	167
Tamm41	24	37	45	40	96	55
Syn2	45	69	29	58	11	84
Timp4	24	22	39	35	15	48
Pparg	22	39	39	48	19	58
Tsen2	17	25	32	23	68	45
2510049J12Rik	0	1	3	0	1	1
Mkrn2	31	76	45	62	33	85
Raf1	147	223	214	159	161	214
Tmem40	7	2	16	13	31	13
Cand2	8	28	11	17	22	36
Rpl32	1573	2380	2057	2862	5359	3479
Snora7a	3	2	2	1	4	2
Efcab12	7	24	20	18	4	14
Mbd4	91	47	59	75	45	68
Ift122	27	70	73	61	34	54
Rho	0	1	1	0	0	0
H1foo	0	0	0	0	0	0
Plxnd1	82	157	127	106	137	161
Tmcc1	182	272	184	203	210	258
Fam21	148	310	218	287	322	357
Zfand4	6	2	5	2	3	1
March8	135	224	195	279	149	257
Alox5	21	32	28	53	58	62
Olfr211	0	0	0	0	0	0
Olfr212	0	0	0	0	0	0
Olfr213	0	0	0	0	0	0
Olfr214	0	0	0	0	0	0
Olfr215	0	0	0	0	0	0
Zfp422	109	196	151	144	87	157
Rassf4	113	183	148	244	375	327
8430408G22Rik	140	605	306	378	522	272
Tmem72	0	3	1	1	0	0
Cxcl12	500	755	547	1487	811	1593
1700030F04Rik	0	0	0	0	0	0
Zfp637	45	74	35	76	70	99
Zfp239	3	0	8	4	6	1
Hnrnpf	526	626	824	706	782	787
Fxyd4	3	4	4	11	5	9
Rasgef1a	640	739	955	910	502	1242
Csgalnact2	294	405	367	408	342	427
Ret	7	6	8	14	5	11
1700069P05Rik	0	0	1	0	0	0
Bms1	143	249	187	300	391	379
Zfp248	18	16	13	18	14	28
Zfp9	26	34	31	33	26	43
Ankrd26	42	45	63	41	52	74
Cacna1c	33	57	56	48	81	58
4931430N09Rik	0	0	0	0	0	0
Dcp1b	46	70	57	70	50	96
Cacna2d4	18	23	21	24	5	30
Lrtm2	124	87	32	213	81	281
Adipor2	572	895	777	918	1022	967
Wnt5b	5	17	16	26	8	18
Fbxl14	103	160	152	173	216	203
Erc1	111	182	162	201	173	245
3110021A11Rik	9	13	9	9	6	15
Rad52	19	23	26	30	33	45
Wnk1	1864	2893	2637	2741	4093	3402
Mir706	0	1	1	0	1	0
Ninj2	0	1	3	0	0	2
B4galnt3	0	0	0	0	0	0
Ccdc77	34	58	44	68	42	56
Kdm5a	357	565	520	452	588	652
Il17ra	131	179	142	322	785	348
Cecr6	5	4	0	0	0	0
Cecr5	7	11	9	8	3	13
1700072O05Rik	0	0	0	0	0	0
Cecr2	56	103	106	100	55	108
Slc25a18	3	1	0	1	0	1
Atp6v1e1	516	697	610	766	1024	1022
Bcl2l13	84	138	81	131	137	173
Bid	37	44	61	66	155	65
Mical3	48	78	122	104	49	126
Pex26	43	80	60	89	55	103
Tuba8	27	37	26	44	50	37
Usp18	51	89	85	201	727	143
Slc6a13	2	3	3	3	9	4
Slc6a12	2	0	2	1	11	0
Iqsec3	0	0	0	0	0	0
A2m	2	2	3	9	3	4
Mug1	3	1	3	1	0	0
Mug2	0	0	1	0	1	0
Gm10319	9	2	3	0	0	0
Mug-ps1	0	0	2	0	2	2
Klrg1	6	12	8	18	3	29
M6pr	256	398	272	428	377	566
Phc1	61	92	64	104	74	140
Rimklb	1	5	2	1	5	3
Mfap5	104	188	116	258	55	221
Aicda	13	2	1	12	1	0
Apobec1	39	41	40	115	239	146
Gdf3	3	2	2	0	2	3
Dppa3	0	1	2	3	1	1
Nanog	0	0	0	0	0	1
Slc2a3	51	35	55	65	40	80
Foxj2	128	171	200	166	120	206
C3ar1	33	20	50	128	1064	151
Necap1	119	186	216	242	338	254
Clec4a1	45	80	63	130	665	150
Clec4a3	27	38	36	93	228	120
Clec4a4	1	2	5	0	6	0
Clec4b1	11	10	11	30	10	38
Clec4a2	30	41	30	112	355	204
Clec4b2	0	0	0	0	0	0
Clec4n	34	88	31	268	550	293
Clec4d	11	9	11	124	319	115
Clec4e	13	7	9	106	425	88
Vmn2r19	0	0	0	0	0	0
Vmn2r20	0	0	0	0	0	0
Vmn2r21	0	0	0	0	0	0
Vmn2r22	0	0	0	0	0	0
Vmn2r23	0	0	0	0	0	0
Vmn2r24	0	0	0	0	0	0
Vmn2r25	0	0	0	0	0	0
Vmn2r26	1	0	0	0	0	0
Vmn2r27	0	0	0	0	0	0
Cd163	21	31	30	48	18	28
1700013D24Rik	0	0	0	0	0	0
Pex5	47	51	69	61	68	85
Clstn3	2	4	0	0	0	0
C1rl	36	66	51	118	194	148
C1ra	378	410	357	1196	489	1321
C1s	390	471	558	722	239	867
C1rb	80	103	102	300	87	315
Gm5077	8	10	4	19	3	16
Lpcat3	126	247	111	248	268	318
Emg1	232	336	333	361	548	401
Phb2	304	421	308	491	650	599
Mir141	0	0	0	0	0	0
Mir200c	0	0	0	0	0	0
Ptpn6	121	135	111	325	757	367
Grcc10	338	514	408	475	397	580
Atn1	18	58	25	39	35	51
Eno2	5	4	22	15	41	12
Lrrc23	92	156	252	108	21	110
Spsb2	17	32	26	42	30	39
Tpi1	145	241	203	311	529	323
Usp5	86	107	98	137	145	187
Cdca3	27	17	23	62	79	57
Gnb3	0	0	0	0	0	0
Leprel2	78	142	99	99	83	168
Gpr162	2	1	5	3	1	0
Cd4	26	12	10	40	8	34
Lag3	0	0	0	0	0	0
Ptms	350	618	454	425	337	565
Mlf2	241	479	315	482	605	554
Cops7a	101	202	163	146	132	175
Pianp	7	12	5	9	1	16
Zfp384	13	40	29	33	39	42
Ing4	96	195	97	189	135	213
Acrbp	35	32	59	39	22	35
Lpar5	0	0	0	0	0	0
Chd4	537	874	908	826	1237	1143
Nop2	74	109	105	116	213	164
Iffo1	34	58	34	44	54	68
Gapdh	49	75	63	145	297	173
Ncapd2	65	57	62	94	81	106
Scarna10	0	0	0	0	0	0
Mrpl51	140	175	154	220	274	238
Vamp1	23	16	18	30	10	17
Tapbpl	35	61	41	63	105	91
E130112N10Rik	1	3	1	0	2	0
Cd27	28	44	37	30	22	72
4930417O13Rik	0	0	3	0	0	1
Tuba3a	0	0	0	0	0	0
Ltbr	410	641	380	779	894	959
Scnn1a	551	688	606	1040	836	1198
Tnfrsf1a	483	656	540	816	1235	1181
Plekhg6	0	1	5	2	3	1
Cd9	530	1026	676	1095	677	1387
Vwf	431	679	265	925	416	890
Ano2	1	1	0	1	3	0
Ntf3	2	19	8	12	4	13
Gm10415	1	4	0	0	3	0
Kcna5	3	3	1	5	0	8
Kcna1	15	37	18	20	2	3
Kcna6	9	13	28	6	2	8
Ndufa9	124	214	131	298	285	272
Akap3	0	0	3	0	0	0
Dyrk4	0	0	0	0	0	1
Rad51ap1	10	11	7	25	21	17
D6Wsu163e	44	99	55	117	83	126
Fgf6	0	0	4	0	0	0
Fgf23	0	0	0	0	0	0
9630033F20Rik	65	75	106	114	106	119
Ccnd2	1029	1515	1313	1470	2169	1593
9330179D12Rik	2	2	3	2	6	2
D130058E03	0	2	0	0	0	0
Parp11	40	58	51	66	142	85
Efcab4b	0	1	1	0	1	2
Prmt8	57	42	88	93	50	83
Tspan11	74	156	151	239	158	249
Tspan9	442	765	397	786	576	871
Tead4	15	14	5	10	27	16
Tulp3	62	107	95	78	91	94
Rhno1	70	91	79	119	92	107
Foxm1	22	19	7	51	45	54
4933413G19Rik	0	0	0	0	0	0
Nrip2	0	0	2	0	0	0
Itfg2	34	45	32	51	51	81
Fkbp4	330	534	417	607	294	519
Gm10069	0	1	1	3	4	3
Pzp	1	1	1	2	2	2
BC048546	149	45	106	223	56	60
Klrb1a	3	2	1	5	0	3
Clec2h	0	0	0	0	0	0
Klrb1	0	0	1	0	0	0
Klrb1c	23	25	22	40	20	54
Klrb1b	23	33	41	28	16	31
BC035044	7	8	16	10	4	21
Clec2i	5	10	22	9	16	18
Clec2g	3	2	4	1	0	0
Gm15987	14	9	6	14	9	14
BC064078	21	31	26	23	8	24
Klrb1f	8	4	8	6	2	4
Clec2e	0	0	0	1	4	0
Klrb1-ps1	0	0	0	0	0	0
Clec2d	17	27	14	30	29	28
2310001H17Rik	64	66	51	91	132	116
Cd69	25	51	45	44	101	57
4922502D21Rik	0	0	0	0	0	0
Clec12a	51	63	68	181	327	204
Clec12b	17	21	64	26	15	38
Clec1b	19	6	12	13	21	43
Clec9a	25	24	36	25	5	34
Clec1a	720	1063	1093	1224	759	1612
Clec7a	309	359	388	723	1218	1276
Olr1	21	41	34	81	169	179
Tmem52b	1	0	0	1	0	1
1700101I11Rik	0	2	0	1	0	0
Gabarapl1	796	974	1265	1194	688	1439
Klre1	12	17	21	24	8	44
Klrd1	35	49	70	27	26	73
Klrk1	20	16	26	35	18	47
Klrc3	0	0	0	0	3	0
Klrc2	0	0	0	0	0	1
Klrc1	0	0	0	0	0	0
Klri1	0	0	0	0	0	0
Klri2	7	9	12	16	4	19
Gm156	0	0	2	0	0	0
Klra17	4	0	2	8	20	7
Klra5	1	0	2	2	0	0
Klra22	0	0	0	0	0	0
Klra15	0	0	0	0	0	0
Klra6	0	0	0	0	0	0
Klra19	0	0	0	0	0	0
Klra18	18	30	30	24	7	37
Klra4	0	0	0	0	0	0
Klra12	0	0	0	0	0	0
Klra33	0	0	0	0	0	0
Klra21	0	0	0	0	0	0
Klra8	0	0	0	0	0	0
Klra14	0	0	0	3	0	0
Klra9	21	27	25	23	18	48
Klra7	5	23	17	19	6	35
Klra10	0	0	0	0	0	0
Klra13-ps	0	0	0	0	0	0
Klra23	0	0	0	0	1	1
Klra3	6	10	7	16	1	20
Klra1	2	6	7	4	4	8
Klra2	59	65	59	92	249	129
Magohb	41	62	57	52	96	77
Styk1	2	11	8	2	6	4
Csda	270	507	313	572	826	582
5430401F13Rik	3	1	3	0	0	2
Tas2r130	0	1	2	0	0	0
Tas2r107	0	0	0	0	0	0
Tas2r106	0	0	0	0	0	0
Tas2r104	0	0	0	0	0	0
Tas2r105	0	0	0	0	0	0
Tas2r114	0	0	0	0	0	0
Gm4736	0	0	0	0	0	0
Prb1	0	0	0	0	0	0
Prpmp5	0	0	0	0	0	0
Gm8882	0	0	0	0	0	0
Prh1	0	0	0	0	0	0
Prp2	0	0	0	0	0	0
A630073D07Rik	0	0	0	0	0	0
Tas2r120	0	0	0	0	0	0
Tas2r121	0	0	0	0	0	0
Tas2r122	0	0	0	0	0	0
Tas2r115	0	0	0	0	0	0
Tas2r124	0	0	0	0	0	0
Tas2r102	0	0	0	0	0	0
Tas2r136	0	0	0	0	0	0
Tas2r117	0	0	0	0	0	0
Tas2r123	0	2	0	0	0	0
Tas2r116	0	0	0	0	0	0
Tas2r110	0	0	0	0	0	0
Tas2r113	0	0	0	0	0	0
Tas2r125	0	0	0	0	0	0
Tas2r129	0	0	0	0	0	0
Tas2r131	0	0	1	0	0	0
Tas2r109	0	0	0	0	0	0
Tas2r103	0	0	0	0	0	0
Tas2r140	0	0	0	0	0	0
2700089E24Rik	255	351	340	334	344	452
5530400C23Rik	0	0	0	0	0	0
Gm5885	0	1	0	0	0	0
Gm5886	0	0	0	0	0	0
Kap	0	0	0	0	0	0
Etv6	225	325	282	329	585	430
Bcl2l14	10	13	24	15	7	23
Lrp6	160	240	220	182	162	219
Mansc1	35	41	29	52	29	70
Loh12cr1	31	33	50	49	49	44
Dusp16	157	334	136	214	371	282
Crebl2	4	9	11	13	3	12
Gpr19	7	10	23	14	24	16
2810454H06Rik	11	15	12	7	9	13
Cdkn1b	261	309	223	386	215	516
1190002F15Rik	15	10	9	11	6	27
Apold1	15	63	29	31	30	19
Ddx47	149	195	151	210	225	226
Gprc5a	1682	2189	1684	1913	2084	2322
Gprc5d	0	0	1	0	0	0
Hebp1	109	88	164	177	134	236
Gm19434	0	0	0	0	2	0
8430419L09Rik	19	30	46	34	48	63
Gsg1	5	5	2	2	4	10
Pbp2	0	0	0	0	37	4
Emp1	637	1201	668	882	1486	1063
Grin2b	0	0	0	0	0	0
Gm8994	1	2	0	5	3	5
E330021D16Rik	1	1	2	1	2	0
Atf7ip	91	131	97	145	211	192
Plbd1	127	127	174	253	273	330
Gucy2c	0	0	1	1	0	2
Hist4h4	1	0	0	0	1	2
H2afj	203	313	199	439	432	492
Wbp11	153	251	189	260	372	325
BC049715	0	0	0	0	1	0
C030030A07Rik	0	2	0	2	3	1
Art4	79	107	114	128	19	156
Mgp	33358	35024	54884	33560	22505	45641
Erp27	5	6	11	7	4	8
Arhgdib	218	215	204	609	951	638
Pde6h	1	2	5	3	1	2
Rerg	23	71	40	31	20	55
Ptpro	34	61	48	47	129	79
Eps8	75	114	130	139	189	186
Strap	306	498	416	543	817	606
Dera	32	63	62	96	150	96
Slc15a5	0	0	0	0	0	0
Mgst1	866	1710	1697	1739	501	1575
Lmo3	0	0	0	0	0	0
Igbp1b	2	1	0	0	0	0
4922502N22Rik	0	0	0	0	0	0
Rergl	0	0	0	0	0	0
Pik3c2g	0	3	4	9	2	4
Plcz1	0	0	0	0	0	0
Capza3	0	0	0	0	0	0
Plekha5	32	33	43	46	27	41
Aebp2	450	576	458	499	482	626
Pde3a	12	7	9	3	9	13
Gm10400	8	3	8	8	7	1
Slco1c1	1	0	0	0	2	2
Slco1b2	1	1	2	1	0	3
Slco1a4	3	1	1	3	0	0
Slco1a1	1	0	0	0	0	0
Gm6614	0	0	3	0	0	0
Slco1a6	0	0	0	0	0	0
Slco1a5	6	7	7	24	10	15
Iapp	0	0	0	0	0	0
Pyroxd1	44	63	80	97	86	114
Recql	68	78	73	73	74	126
Golt1b	66	149	77	227	218	241
B230216G23Rik	1	0	1	5	2	1
Gys2	1	0	2	1	1	0
Ldhb	302	734	673	441	179	516
Kcnj8	28	54	32	59	35	67
Abcc9	71	107	96	75	9	74
5330439B14Rik	0	0	0	0	0	0
Cmas	225	327	342	358	398	434
Gm766	0	0	0	2	0	0
Gm7457	0	0	0	0	0	0
St8sia1	6	15	10	11	4	11
C2cd5	45	66	85	43	40	77
Etnk1	580	873	797	723	821	879
D6Ertd474e	0	0	0	0	0	0
1700060C16Rik	0	0	0	0	0	0
Sox5	86	110	95	106	81	129
4933425H06Rik	0	0	0	0	0	0
Bcat1	3	2	0	5	7	1
Lrmp	33	31	32	48	55	53
Casc1	18	24	32	17	7	16
Lyrm5	68	90	105	106	77	114
Kras	328	764	496	692	615	830
Gm15706	23	25	16	28	22	33
1700073E17Rik	0	0	0	2	0	0
Ifltd1	1	1	2	2	0	3
Tuba3b	0	0	0	0	0	0
Rassf8	12	12	15	15	17	18
Bhlhe41	121	47	124	104	37	128
Sspn	235	254	277	268	82	300
Itpr2	664	949	1198	830	823	1212
Asun	91	141	126	125	196	117
Fgfr1op2	143	278	203	315	291	326
Tm7sf3	162	255	179	193	137	278
Med21	119	215	152	230	266	262
Gm6654	375	416	654	443	1055	503
4930479D17Rik	0	0	1	0	0	0
Stk38l	56	107	99	84	94	132
Arntl2	0	0	0	0	0	0
1700023A16Rik	0	0	0	0	0	0
Ppfibp1	193	365	295	348	292	432
1700034J05Rik	0	0	0	0	0	0
Rep15	7	11	16	16	9	10
Mrps35	82	75	69	79	85	111
Mansc4	4	0	2	3	0	2
Klhdc5	42	51	50	52	33	57
E330012B07Rik	0	0	0	0	0	0
Pthlh	11	5	8	8	4	5
Ccdc91	106	160	153	159	104	201
1700049E15Rik	0	0	0	1	0	0
Far2	0	2	0	0	0	0
Ergic2	228	389	347	405	543	452
4732416N19Rik	2	0	0	0	0	0
Tmtc1	260	317	297	381	108	398
Rps4y2	98	137	58	76	121	129
Gm6313	0	0	0	0	0	0
Ipo8	161	271	248	280	270	335
Caprin2	11	26	28	20	21	27
Fam60a	53	75	78	75	68	80
Dennd5b	117	184	131	133	148	190
Mettl20	44	62	111	55	33	78
Amn1	51	97	66	97	68	107
2810474O19Rik	864	1113	1164	1569	2210	1672
Bicd1	14	34	47	31	24	14
Speer9-ps1	0	0	0	0	0	0
AU018091	0	1	0	3	22	1
Mir290	0	0	0	0	0	0
D7Ertd143e	3	3	4	4	2	1
Mir291a	0	0	0	0	0	0
Mir292	0	0	0	0	0	0
Mir291b	0	0	0	0	0	0
Mir293	0	0	0	0	0	0
Mir294	0	0	0	0	0	0
Mir295	0	0	0	0	0	0
Nlrp12	3	0	1	6	25	16
Myadm	306	591	413	549	501	699
Prkcg	0	0	0	0	4	1
Cacng7	0	0	0	0	0	0
Cacng8	0	0	0	0	0	0
Cacng6	0	0	0	0	0	0
Tarm1	1	0	0	22	66	18
Oscar	0	0	0	1	1	2
Ndufa3	503	813	735	872	1108	1075
Tfpt	41	73	51	69	106	69
Prpf31	54	75	59	82	143	98
Cnot3	121	172	220	189	194	198
Mir3572	0	0	0	0	0	0
Leng1	52	94	39	82	63	97
Tmc4	24	47	25	68	40	81
Mboat7	66	126	49	164	174	165
Tsen34	239	351	483	330	420	383
Rps9	2465	3618	3699	2753	5344	3758
Lilrb3	89	71	78	193	784	247
Pira2	0	0	0	0	0	0
Pira1	0	0	0	0	0	0
Pira7	0	0	0	0	0	0
Pira4	0	0	0	0	0	0
Pira11	0	0	0	0	0	0
Gm14548	1	0	0	0	5	1
Lilra6	12	18	17	45	187	57
Lair1	30	22	32	70	231	82
9430041J12Rik	0	0	0	0	0	1
Ttyh1	5	9	5	5	2	1
D030047H15Rik	0	0	0	0	0	0
Leng8	69	146	157	100	84	124
Leng9	6	20	30	21	12	18
Cdc42ep5	38	52	18	62	49	67
Lilra5	14	17	13	12	7	31
Pira6	0	4	2	5	22	14
Ncr1	11	21	27	38	5	43
Gp6	0	0	0	0	5	0
Rdh13	32	45	34	54	32	62
Eps8l1	54	91	93	76	49	92
D630041G03Rik	4	3	3	8	2	3
Ppp1r12c	232	388	321	340	266	445
Tnnt1	6	9	14	6	13	14
Tnni3	249	400	190	240	94	76
Dnaaf3	41	74	134	72	33	65
Syt5	17	22	29	31	3	23
Ptprh	0	0	0	0	0	0
Tmem86b	4	2	2	5	6	8
Ppp6r1	156	223	271	249	267	340
Hspbp1	33	60	45	103	62	79
Brsk1	11	12	11	15	8	8
Tmem150b	0	1	0	0	1	3
Suv420h2	18	14	42	22	15	21
Cox6b2	30	83	33	70	29	85
Fam71e2	0	0	0	0	0	0
Il11	5	13	17	10	203	19
Tmem190	0	0	0	0	0	0
Tmem238	28	48	19	66	76	52
Rpl28	154	273	146	295	382	280
Ube2s	8	21	15	17	13	14
Shisa7	5	3	6	6	4	4
Isoc2b	6	13	5	12	2	6
Isoc2a	46	70	49	119	75	127
Zfp628	24	37	27	53	48	58
Nat14	11	15	17	15	21	25
Ssc5d	9	14	25	16	17	35
Sbk2	0	0	2	0	0	0
Gm1078	77	76	75	55	49	15
Zfp579	72	117	136	131	85	154
Fiz1	47	73	31	82	89	78
Zfp524	34	48	54	51	46	70
Zfp865	33	45	43	51	57	47
Zfp784	17	21	30	25	22	21
Zfp580	38	70	39	73	53	70
Ccdc106	0	1	0	1	1	0
U2af2	342	450	340	416	385	441
Epn1	252	410	517	403	576	475
Rfpl4	0	0	0	0	0	0
Rasl2-9	1	2	5	1	2	2
Vmn1r55	0	0	0	0	0	0
Vmn1r56	0	0	0	0	0	0
Vmn1r57	0	0	0	0	0	0
Nlrp2	0	0	0	0	0	0
Gm5065	0	0	0	0	0	0
Vmn1r58	0	0	0	0	0	0
Vmn1r59	0	0	0	0	0	0
Vmn2r28	0	0	2	0	0	0
Vmn1r60	0	0	0	0	0	0
Vmn1r61	0	0	0	0	0	0
Vmn1r62	0	0	2	0	0	0
Vmn1r186	0	0	0	0	0	0
Vmn1r63	0	0	0	0	0	0
Vmn1r187	0	0	0	0	0	0
Vmn1r64	0	0	0	0	0	0
Vmn1r65	0	0	0	0	0	0
Nlrp4c	0	0	0	0	0	0
Zfp787	25	43	20	54	47	48
Zfp444	35	61	34	50	37	68
Galp	0	0	0	0	0	0
Zscan5b	0	0	0	0	0	0
Gm6792	1	2	1	0	0	0
Zfp667	15	11	35	23	5	26
Zfp583	2	19	8	12	11	13
Zfp78	5	14	11	11	5	18
Zfp28	4	16	14	10	12	12
Gm16532	0	0	0	0	0	0
Olfr1344	0	0	0	0	0	0
Olfr1336	0	0	0	0	0	0
Olfr1346	0	0	0	0	0	0
Olfr5	0	0	0	0	0	0
Olfr1347	0	0	0	0	0	0
Olfr1348	0	0	0	0	0	0
Olfr1349	0	0	0	0	0	0
Olfr1350	0	0	0	0	0	0
Zim1	2	3	0	2	3	0
Peg3	25	44	15	28	48	34
Peg3as	0	0	0	0	0	0
Usp29	0	0	0	2	0	0
Mir3099	0	0	0	0	0	0
Zim3	0	0	2	0	0	0
Aurkc	0	0	0	0	0	0
Zfp954	29	43	32	43	32	48
Zfp773	2	3	0	2	0	3
Zfp418	6	13	6	7	5	13
Zfp772	34	19	25	40	26	32
Vmn2r29	4	6	7	10	6	7
Clcn4-2	321	585	515	624	548	686
Vmn2r30	0	0	0	0	0	0
Vmn2r31	0	0	1	0	0	0
Vmn2r32	0	0	0	0	0	0
Vmn2r33	0	0	1	0	0	0
Vmn2r34	0	0	1	0	0	0
Vmn2r35	0	0	1	0	0	1
Vmn2r36	1	0	1	1	0	0
Vmn2r47	0	0	1	0	0	2
2810047C21Rik1	0	1	1	0	1	0
Vmn2r41	0	0	0	0	0	0
Vmn2r42	1	0	0	0	0	0
Vmn2r43	0	0	2	0	0	0
Vmn2r44	0	0	0	0	1	0
Vmn2r45	0	0	1	0	0	0
Vmn2r40	0	0	1	0	0	0
Vmn2r39	0	0	1	0	0	0
Vmn2r38	0	0	0	0	0	0
Vmn2r37	0	0	0	0	0	1
Vmn2r46	0	2	1	1	0	0
Vmn2r48	0	0	1	0	0	1
Vmn2r49	0	0	0	0	0	0
Vmn2r50	0	1	0	0	0	0
Vmn2r51	1	2	1	0	1	0
Vmn2r52	0	1	0	0	0	0
Vmn1r66	0	0	0	0	0	0
Vmn1r67	0	1	2	0	0	0
Zik1	14	10	9	10	13	22
Vmn1r68	0	0	0	0	0	0
Vmn1r69	0	0	0	0	0	0
Vmn1r70	0	0	0	0	0	0
Nlrp4b	0	0	0	0	0	0
Vmn1r71	0	0	0	0	0	0
Zscan4a	0	0	0	0	0	2
Zscan4b	0	0	0	0	0	0
Zscan4c	0	0	0	0	0	0
